"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Waves Per SM","","642.51",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Block Limit SM","block","24",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Block Limit Registers","block","16",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Block Limit Shared Mem","block","16",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Block Limit Warps","block","6",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Theoretical Active Warps per SM","warp","48",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Theoretical Occupancy","%","100",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Achieved Occupancy","%","89.25",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Achieved Active Warps Per SM","warp","42.84",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (89.2%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","10.75"
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","4342144",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","29736960",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","1956010.41",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","66735438",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","1578811",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","25711456",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","1956010.41",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","66735438",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","1957844.53",
"1","29405","reduce","127.0.0.1","reduce1(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","266941752",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","hz","8742130043.97",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","hz","2308901854.16",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","1899345",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","88.51",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","61.26",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","ns","822368",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","88.95",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","17.17",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","1889668.09",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","88.51",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","The kernel is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Compute Workload Analysis section.","",""
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Block Size","","256",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Grid Size","","131072",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Registers Per Thread","register/thread","16",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Shared Memory Configuration Size","byte","32768",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Driver Shared Memory Per Block","byte/block","1024",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Static Shared Memory Per Block","byte/block","1024",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","# SMs","SM","34",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Threads","thread","33554432",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Uses Green Context","","0",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Launch Statistics","Waves Per SM","","642.51",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Block Limit SM","block","24",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Block Limit Registers","block","16",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Block Limit Shared Mem","block","16",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Block Limit Warps","block","6",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Theoretical Active Warps per SM","warp","48",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Theoretical Occupancy","%","100",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Achieved Occupancy","%","89.01",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","Achieved Active Warps Per SM","warp","42.73",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (89.0%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","10.99"
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","4404128",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","28756992",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","1889668.09",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","64569174",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","1533987.19",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","24864048",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","1889668.09",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","64569174",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","1892535.10",
"2","29405","reduce","127.0.0.1","reduce2(float *, float *)","1","7","(256, 1, 1)","(131072, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","258276696",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","hz","8741366459.63",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","hz","2309340709.11",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","1189931",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","97.02",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","97.02",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","ns","515200",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","76.53",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","27.22",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","1138488.15",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","76.36",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","The kernel is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing DRAM in the Memory Workload Analysis section.","",""
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","Launch Statistics","Block Size","","256",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","Launch Statistics","Grid Size","","65536",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","Launch Statistics","Registers Per Thread","register/thread","16",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","Launch Statistics","Shared Memory Configuration Size","byte","32768",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","Launch Statistics","Driver Shared Memory Per Block","byte/block","1024",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"3","29405","reduce","127.0.0.1","reduce3(float *, float *)","1","7","(256, 1, 1)","(65536, 1, 1)","0","8.9","Launch Statistics","Static Shared Memory Per Block","byte/block","1024",
